"","Sample","cmpgnd_","Img_S_D","Dsply_C","Seagrss","Locatin","ZoneNam","point.ID","poly.ID","NetName","ResName","ResArea","ZoneName","ZoneIUCN","NatLegend","Area_KM2","GAZ_DATE","LATEST_GAZ","clust","coords.x1","coords.x2"
"3009","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BSSlA",1,"Geographe.Bay","Multiple Use Zone",6119,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3010","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Multiple Use Zone",6120,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3011","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Multiple Use Zone",6121,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3012","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Multiple Use Zone",6122,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3013","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BSSlAEA",1,"Geographe.Bay","Multiple Use Zone",6123,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3014","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Multiple Use Zone",6124,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3015","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Multiple Use Zone",6125,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3016","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Multiple Use Zone",6126,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3017","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Multiple Use Zone",6127,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3018","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Multiple Use Zone",6128,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3019","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BSSlAEA",1,"Geographe.Bay","Multiple Use Zone",6129,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3020","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BSSlAEA",1,"Geographe.Bay","Multiple Use Zone",6130,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3021","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Multiple Use Zone",6131,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3022","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Multiple Use Zone",6132,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3023","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Multiple Use Zone",6133,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3024","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Multiple Use Zone",6134,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3025","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BSSlAEA",1,"Geographe.Bay","Multiple Use Zone",6135,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3026","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BSSlAEA",1,"Geographe.Bay","Multiple Use Zone",6136,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3027","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BSSlAEA",1,"Geographe.Bay","Multiple Use Zone",6137,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3028","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Multiple Use Zone",6138,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3029","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BSSlA",1,"Geographe.Bay","Multiple Use Zone",6139,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3030","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Multiple Use Zone",6140,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3031","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BSSlAEA",1,"Geographe.Bay","Multiple Use Zone",6141,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3032","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BSSlAEA",1,"Geographe.Bay","Multiple Use Zone",6142,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3033","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BSSlAEA",1,"Geographe.Bay","Multiple Use Zone",6143,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3034","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BSSlAEA",1,"Geographe.Bay","Multiple Use Zone",6144,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3035","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Multiple Use Zone",6145,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3036","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BSSlAEA",1,"Geographe.Bay","Multiple Use Zone",6146,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3037","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Multiple Use Zone",6147,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3038","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BSSlAEA",1,"Geographe.Bay","Multiple Use Zone",6148,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3039","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BSSlAEA",1,"Geographe.Bay","Multiple Use Zone",6149,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3040","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BSSlAEA",1,"Geographe.Bay","Multiple Use Zone",6150,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3041","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Multiple Use Zone",6151,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3042","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Multiple Use Zone",6152,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3043","647","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Multiple Use Zone",6153,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.42465,-33.4926
"3044","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfB",0,"Geographe.Bay","Multiple Use Zone",7274,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3045","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BMFfB",0,"Geographe.Bay","Multiple Use Zone",7275,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3046","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Multiple Use Zone",7276,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3047","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Multiple Use Zone",7277,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3048","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BSSlPEA",1,"Geographe.Bay","Multiple Use Zone",7278,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3049","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Multiple Use Zone",7279,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3050","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfB",0,"Geographe.Bay","Multiple Use Zone",7280,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3051","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Multiple Use Zone",7281,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3052","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Multiple Use Zone",7282,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3053","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Multiple Use Zone",7283,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3054","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BSSlPEA",1,"Geographe.Bay","Multiple Use Zone",7284,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3055","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BSSlPEA",1,"Geographe.Bay","Multiple Use Zone",7285,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3056","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfB",0,"Geographe.Bay","Multiple Use Zone",7286,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3057","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfB",0,"Geographe.Bay","Multiple Use Zone",7287,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3058","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Multiple Use Zone",7288,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3059","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Multiple Use Zone",7289,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3060","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfB",0,"Geographe.Bay","Multiple Use Zone",7290,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3061","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BMFfB",0,"Geographe.Bay","Multiple Use Zone",7291,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3062","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfB",0,"Geographe.Bay","Multiple Use Zone",7292,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3063","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Multiple Use Zone",7293,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3064","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfB",0,"Geographe.Bay","Multiple Use Zone",7294,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3065","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfB",0,"Geographe.Bay","Multiple Use Zone",7295,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3066","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Multiple Use Zone",7296,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3067","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Multiple Use Zone",7297,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3068","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BSSlPEA",1,"Geographe.Bay","Multiple Use Zone",7298,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3069","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfB",0,"Geographe.Bay","Multiple Use Zone",7299,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3070","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BMFfB",0,"Geographe.Bay","Multiple Use Zone",7300,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3071","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Multiple Use Zone",7301,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3072","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Multiple Use Zone",7302,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3073","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BMFfB",0,"Geographe.Bay","Multiple Use Zone",7303,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3074","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Multiple Use Zone",7304,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3075","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BSSlPEA",1,"Geographe.Bay","Multiple Use Zone",7305,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3076","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Multiple Use Zone",7306,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3077","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BMFfB",0,"Geographe.Bay","Multiple Use Zone",7307,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3078","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BMFfB",0,"Geographe.Bay","Multiple Use Zone",7308,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3079","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BSSlPEA",1,"Geographe.Bay","Multiple Use Zone",7309,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3080","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Multiple Use Zone",7310,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3081","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Multiple Use Zone",7311,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3082","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfB",0,"Geographe.Bay","Multiple Use Zone",7312,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3083","78","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BSSlPEA",1,"Geographe.Bay","Multiple Use Zone",7313,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4437667,-33.5076
"3084","782","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BSSlAEA",1,"Geographe.Bay","Multiple Use Zone",7314,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4368333,-33.5142
"3085","782","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BSSlAEA",1,"Geographe.Bay","Multiple Use Zone",7315,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4368333,-33.5142
"3086","782","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BSSlAEA",1,"Geographe.Bay","Multiple Use Zone",7316,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4368333,-33.5142
"3087","782","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BSSlAEA",1,"Geographe.Bay","Multiple Use Zone",7317,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4368333,-33.5142
"3088","782","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BSSlAEA",1,"Geographe.Bay","Multiple Use Zone",7318,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4368333,-33.5142
"3089","782","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BSSlAEA",1,"Geographe.Bay","Multiple Use Zone",7319,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4368333,-33.5142
"3090","782","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BSSlAEA",1,"Geographe.Bay","Multiple Use Zone",7320,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4368333,-33.5142
"3091","782","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BSSlAEA",1,"Geographe.Bay","Multiple Use Zone",7321,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4368333,-33.5142
"3092","782","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Multiple Use Zone",7322,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4368333,-33.5142
"3093","782","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BSSlAEA",1,"Geographe.Bay","Multiple Use Zone",7323,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4368333,-33.5142
"3094","782","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BSSlAEA",1,"Geographe.Bay","Multiple Use Zone",7324,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4368333,-33.5142
"3095","782","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BSSlAEA",1,"Geographe.Bay","Multiple Use Zone",7325,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4368333,-33.5142
"3096","782","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BSSlAEA",1,"Geographe.Bay","Multiple Use Zone",7326,4,"South-west","Geographe",976.656117,"Multiple Use Zone","VI","Multiple Use Zone (IUCN VI)",290.727537771,"1899/12/30","1899/12/30","10",115.4368333,-33.5142
