"","image","Ascidians","Ascidians.Unstalked.Solitary","Bryozoa","Cnidaria.Corals","Cnidaria.Corals.Ston.Corals.Tabulate","Echinoderms.Feathe.Stars.Stalke.Crinoids","Macroalgae","Macroalgae.Articulate.Calcareous.Red","Macroalgae.Drif.Algae","Macroalgae.Encrusting.Brown","Macroalgae.Encrusting.Red","Macroalgae.Encrusting.Red.Calcareous","Macroalgae.Erec.Coars.Branching","Macroalgae.Erec.Coars.Branching.Brown","Macroalgae.Erec.Coars.Branching.Brown.Drift","Macroalgae.Erec.Coars.Branching.Brown.Sargassu.Spp","Macroalgae.Erec.Coars.Branching.Red","Macroalgae.Erec.Fin.Branching","Macroalgae.Erec.Fin.Branching.Brown","Macroalgae.Erec.Fin.Branching.Brown.Brow.Understor.Algae","Macroalgae.Erec.Fin.Branching.Red","Macroalgae.Erec.Fin.Branching.Red.Foliose","Macroalgae.Filamentou..Filiform.Green","Macroalgae.Filamentou..Filiform.Turfin.Algae","Macroalgae.Globos..Saccate.Brown","Macroalgae.Globos..Saccate.Green","Macroalgae.Laminate.Brown","Macroalgae.Laminate.Green","Macroalgae.Laminate.Red","Molluscs.Bivalves.Scallop","Seagrasses.Elliptica.Leaves.Halophil.sp.","Seagrasses.Elliptica.Leaves.Halophil.sp..epiphytes.algae","Seagrasses.Strap-Lik.Leaves","Seagrasses.Strap-Lik.Leaves.Amphiboli.sp.","Seagrasses.Strap-Lik.Leaves.Amphiboli.sp..epiphytes.algae","Seagrasses.Strap-Lik.Leaves.Amphiboli.sp..epiphytes.other","Seagrasses.Strap-Lik.Leaves.epiphytes.algae","Seagrasses.Strap-Lik.Leaves.Posidoni.sp.","Seagrasses.Strap-Lik.Leaves.Posidoni.sp..epiphytes.algae","Seagrasses.Strap-Lik.Leaves.Posidoni.sp..epiphytes.other","Seagrasses.Strap-Lik.Leaves.Rupi.sp..epiphytes.algae","Sponges","Sponges.Crusts","Sponges.Crusts.Encrusting","Sponges.Crusts.Encrusting.Encrustin.Orange","Sponges.Cup-Likes.Cups.Cu..Goblet","Sponges.Cup-Likes.Tube.An.Chimneys.Tube.Orang.Irrigular","Sponges.Massiv.Forms","Substrate.Consolidate..Boulders","Substrate.Consolidate..Rock","Substrate.Unconsolidate..Pebbl..Gravel","Substrate.Unconsolidate..Pebbl..Gravel.Biologenic","Substrate.Unconsolidate..Pebbl..Gravel.Biologenic.Coquin..Shellhash","Substrate.Unconsolidate..San..Mu.","Substrate.Unconsolidate..San..Mu..Coars.San.","Substrate.Unconsolidate..San..Mu..Fin.San.","Substrate.Unconsolidate..San..Mu..Mu..Sil.","total.sum","Latitude","Longitude","Zone","Transect","Transect.id"
"4291","L1120_SPZT5_10_30_45_0212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,100,33.37661833,115.5047767,"SPZ",5,"SPZ.5"
"4292","L1120_SPZT5_10_30_45_0213",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,8,28,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,32,0,100,33.37660833,115.5047717,"SPZ",5,"SPZ.5"
"4293","L1120_SPZT5_10_30_45_0214",0,0,0,0,0,0,0,0,44,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,0,100,33.376585,115.5047683,"SPZ",5,"SPZ.5"
"4294","L1120_SPZT5_10_30_45_0215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,33.37656667,115.504765,"SPZ",5,"SPZ.5"
"4295","L1120_SPZT5_10_30_45_0216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,100,33.37654167,115.504765,"SPZ",5,"SPZ.5"
"4296","L1120_SPZT5_10_30_45_0217",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,100,33.37651667,115.5047667,"SPZ",5,"SPZ.5"
"4297","L1120_SPZT5_10_30_45_0218",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,0,100,33.37649167,115.5047817,"SPZ",5,"SPZ.5"
"4298","L1120_SPZT5_10_30_45_0219",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,33.37647333,115.5047933,"SPZ",5,"SPZ.5"
"4299","L1120_SPZT5_10_30_45_0220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,48,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,100,33.376465,115.5048017,"SPZ",5,"SPZ.5"
"4300","L1120_SPZT5_10_30_45_0221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,33.37645167,115.5048033,"SPZ",5,"SPZ.5"
"4301","L1120_SPZT5_10_30_45_0222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,0,0,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,100,33.37643833,115.5048083,"SPZ",5,"SPZ.5"
"4302","L1120_SPZT5_10_30_45_0223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,100,33.37642333,115.5048167,"SPZ",5,"SPZ.5"
"4303","L1120_SPZT5_10_30_45_0224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,100,33.376405,115.504825,"SPZ",5,"SPZ.5"
"4304","L1120_SPZT5_10_30_45_0225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,28,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,100,33.37638833,115.5048283,"SPZ",5,"SPZ.5"
"4305","L1120_SPZT5_10_30_45_0226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83,0,100,33.37636667,115.5048267,"SPZ",5,"SPZ.5"
"4306","L1120_SPZT5_10_30_45_0227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,100,33.37634,115.504835,"SPZ",5,"SPZ.5"
"4307","L1120_SPZT5_10_30_45_0228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,100,33.376325,115.50485,"SPZ",5,"SPZ.5"
"4308","L1120_SPZT5_10_30_45_0229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,33.37630333,115.504855,"SPZ",5,"SPZ.5"
"4309","L1120_SPZT5_10_30_45_0230",0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,52,0,100,33.37628333,115.5048583,"SPZ",5,"SPZ.5"
"4310","L1120_SPZT5_10_30_45_0231",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,40,0,100,33.37627,115.5048583,"SPZ",5,"SPZ.5"
"4311","L1120_SPZT5_10_30_45_0232",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,100,33.37625333,115.504865,"SPZ",5,"SPZ.5"
"4312","L1120_SPZT5_10_30_45_0233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,33.37623333,115.50488,"SPZ",5,"SPZ.5"
"4313","L1120_SPZT5_10_30_45_0234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,100,33.37621667,115.5048933,"SPZ",5,"SPZ.5"
"4314","L1120_SPZT5_10_30_45_0235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,0,100,33.37620333,115.5049133,"SPZ",5,"SPZ.5"
"4315","L1120_SPZT5_10_30_45_0236",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,68,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,100,33.376185,115.5049283,"SPZ",5,"SPZ.5"
"4316","L1120_SPZT5_10_30_45_0237",0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,100,33.37617833,115.5049433,"SPZ",5,"SPZ.5"
"4317","L1120_SPZT5_10_30_45_0238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,0,100,33.37616167,115.50495,"SPZ",5,"SPZ.5"
"4318","L1120_SPZT5_10_30_45_0239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,4,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,100,33.37614,115.504945,"SPZ",5,"SPZ.5"
"4319","L1120_SPZT5_10_30_45_0240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,60,0,100,33.37611333,115.504945,"SPZ",5,"SPZ.5"
"4320","L1120_SPZT5_10_30_45_0241",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,16,60,0,100,33.376095,115.5049467,"SPZ",5,"SPZ.5"
"4321","L1120_SPZT5_10_30_45_0242",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,100,33.37607667,115.5049517,"SPZ",5,"SPZ.5"
"4322","L1120_SPZT5_10_30_45_0243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,16,68,0,100,33.37605667,115.5049633,"SPZ",5,"SPZ.5"
"4323","L1120_SPZT5_10_30_45_0244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,60,0,100,33.37604167,115.5049667,"SPZ",5,"SPZ.5"
"4324","L1120_SPZT5_10_30_45_0245",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,100,33.37603167,115.5049783,"SPZ",5,"SPZ.5"
"4325","L1120_SPZT5_10_30_45_0246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,52,0,100,33.37602333,115.5049917,"SPZ",5,"SPZ.5"
"4326","L1120_SPZT5_10_30_45_0247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,100,33.37600833,115.505005,"SPZ",5,"SPZ.5"
"4327","L1120_SPZT5_10_30_45_0248",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,100,33.376,115.5050167,"SPZ",5,"SPZ.5"
"4328","L1120_SPZT6_11_13_39_0069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,20,0,100,33.368735,115.54189,"SPZ",6,"SPZ.6"
"4329","L1120_SPZT6_11_13_39_0070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,100,33.36873167,115.5418683,"SPZ",6,"SPZ.6"
"4330","L1120_SPZT6_11_13_39_0071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,33.36873667,115.54184,"SPZ",6,"SPZ.6"
"4331","L1120_SPZT6_11_13_39_0072",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,28,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,100,33.368735,115.54181,"SPZ",6,"SPZ.6"
"4332","L1120_SPZT6_11_13_39_0073",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,32,4,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,100,33.368735,115.54177,"SPZ",6,"SPZ.6"
"4333","L1120_SPZT6_11_13_39_0074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,100,33.36873167,115.5417267,"SPZ",6,"SPZ.6"
"4334","L1120_SPZT6_11_13_39_0075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,33.36873,115.54169,"SPZ",6,"SPZ.6"
"4335","L1120_SPZT6_11_13_39_0076",0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,100,33.36872167,115.54166,"SPZ",6,"SPZ.6"
"4336","L1120_SPZT6_11_13_39_0077",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,100,33.36871333,115.5416333,"SPZ",6,"SPZ.6"
"4337","L1120_SPZT6_11_13_39_0078",0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,100,33.36871167,115.5416167,"SPZ",6,"SPZ.6"
"4338","L1120_SPZT6_11_13_39_0079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,33.36871167,115.541595,"SPZ",6,"SPZ.6"
"4339","L1120_SPZT6_11_13_39_0080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,100,33.36870333,115.5415667,"SPZ",6,"SPZ.6"
"4340","L1120_SPZT6_11_13_39_0081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,33.36870167,115.5415433,"SPZ",6,"SPZ.6"
"4341","L1120_SPZT6_11_13_39_0082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,8,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,100,33.368695,115.5415133,"SPZ",6,"SPZ.6"
"4342","L1120_SPZT6_11_13_39_0083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,0,100,33.36869,115.5414817,"SPZ",6,"SPZ.6"
"4343","L1120_SPZT6_11_13_39_0084",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,20,0,0,0,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,0,100,33.36868833,115.5414533,"SPZ",6,"SPZ.6"
"4344","L1120_SPZT6_11_13_39_0085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,36,0,0,32,0,0,0,0,0,0,0,0,0,0,8,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,100,33.368685,115.5414217,"SPZ",6,"SPZ.6"
"4345","L1120_SPZT6_11_13_39_0086",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,33.368675,115.54139,"SPZ",6,"SPZ.6"
"4346","L1120_SPZT6_11_13_39_0087",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,100,33.36867667,115.541365,"SPZ",6,"SPZ.6"
"4347","L1120_SPZT6_11_13_39_0088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,0,100,33.36867333,115.5413417,"SPZ",6,"SPZ.6"
"4348","L1120_SPZT6_11_13_39_0089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,100,33.36866667,115.541315,"SPZ",6,"SPZ.6"
"4349","L1120_SPZT6_11_13_39_0090",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,28,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,4,16,0,100,33.36865667,115.5412883,"SPZ",6,"SPZ.6"
"4350","L1120_SPZT6_11_13_39_0091",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,100,33.36865333,115.5412667,"SPZ",6,"SPZ.6"
"4351","L1120_SPZT6_11_13_39_0092",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,44,0,0,16,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,100,33.36865167,115.54125,"SPZ",6,"SPZ.6"
"4352","L1120_SPZT6_11_13_39_0093",0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0,100,33.36865333,115.54123,"SPZ",6,"SPZ.6"
"4353","L1120_SPZT6_11_13_39_0094",0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,4,64,0,100,33.36867333,115.5412,"SPZ",6,"SPZ.6"
"4354","L1120_SPZT6_11_13_39_0095",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,32,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0,100,33.36867167,115.541175,"SPZ",6,"SPZ.6"
"4355","L1120_SPZT6_11_13_39_0096",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,33.36866167,115.5411383,"SPZ",6,"SPZ.6"
"4356","L1120_SPZT6_11_13_39_0097",0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,4,0,0,0,20,0,0,4,0,0,0,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,100,33.36865667,115.5411083,"SPZ",6,"SPZ.6"
"4357","L1120_SPZT6_11_13_39_0098",0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,0,100,33.36864667,115.5410883,"SPZ",6,"SPZ.6"
"4358","L1120_SPZT6_11_13_39_0099",0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,100,33.36863667,115.5410683,"SPZ",6,"SPZ.6"
"4359","L1120_SPZT6_11_13_39_0100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,33.368625,115.5410517,"SPZ",6,"SPZ.6"
"4360","L1120_SPZT6_11_13_39_0101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,0,100,33.368615,115.5410367,"SPZ",6,"SPZ.6"
"4361","L1120_SPZT6_11_13_39_0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,100,33.36861,115.5410167,"SPZ",6,"SPZ.6"
"4362","L1120_SPZT6_11_13_39_0103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,16,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,33.3686,115.5409967,"SPZ",6,"SPZ.6"
"4363","L1120_SPZT6_11_13_39_0104",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,40,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,100,33.36859333,115.54099,"SPZ",6,"SPZ.6"
"4364","L1120_SPZT6_11_13_39_0105",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,44,0,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,8,8,0,100,33.36857667,115.54097,"SPZ",6,"SPZ.6"
"4365","L1120_SPZT6_11_13_39_0106",0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,16,16,0,100,33.36857167,115.54095,"SPZ",6,"SPZ.6"
